 351.612   0.166             3768.300      753.660   1.013  0.000   0.000   0.000   0.0001 NVSS
 351.555   0.204             3767.300      753.460   0.699  0.000   0.000   0.000   0.0001 NVSS
   1.579 -28.958             3756.000      751.200   0.181  0.000   0.000   0.000   0.000    AT20G
  79.302   0.280             3734.000      746.800   1.207  0.000   0.000   0.000   0.000    GB6
 209.029 -19.347             3707.900      741.580   1.052  0.000   0.000   0.000   0.0000 NVSS
 209.795  16.589             3704.000      740.800   0.629  0.000   0.000   0.000   0.000    GB6
  14.213  42.230             3702.000      740.400   0.380  0.000   0.000   0.000   0.000    GB6
 129.450 -49.330             3691.000      738.200   0.708  0.000   0.000   0.000   0.000    GB6
 209.033 -19.411             3678.100      735.620   2.000  0.000   0.000   0.000   0.0000 NVSS
 277.198 -36.053             3676.182      735.236   0.573  0.000   0.000   0.000   0.000   PCCS2
 298.643  58.024             3672.100      734.420  -0.111  0.000   0.000   0.000   0.0001 NVSS
 124.494  23.723             3671.500      734.300  -0.116  0.000   0.000   0.000   0.0000 NVSS
 121.245  16.524             3650.300      730.060  -0.207  0.000   0.000   0.000   0.0000 NVSS
   0.063   0.250             3644.900      728.980   1.119  0.000   0.000   0.000   0.0001 NVSS
 105.623  23.542             3626.000      725.200   0.324  0.000   0.000   0.000   0.000    GB6
 345.394   1.413             3598.600      719.720   0.078  0.000   0.000   0.000   0.0001 NVSS
 187.407 -11.344             3584.000      716.800   0.382  0.000   0.000   0.000   0.000    GB6
 353.909  42.936             3569.300      713.860   0.179  0.000   0.000   0.000   0.0001 NVSS
 109.983  42.098             3567.000      713.400   0.660  0.000   0.000   0.000   0.000    GB6
  74.478 -17.696             3567.000      713.400   0.729  0.000   0.000   0.000   0.000    GB6
 174.856 -44.514             3554.000      710.800   0.352  0.000   0.000   0.000   0.000    GB6
 270.414  -1.010             3541.680      708.336  -0.298  0.000   0.000   0.000   0.000   PCCS2
  25.366  -0.183             3519.300      703.860   0.641  0.000   0.000   0.000   0.0001 NVSS
 281.915  67.388             3486.000      697.200   0.320  0.000   0.000   0.000   0.000    GB6
  63.396  -6.121             3463.000      692.600  -0.153  0.000   0.000   0.000   0.000    GB6
 340.680  27.578             3449.000      689.800   0.146  0.000   0.000   0.000   0.000    AT20G
 167.124 -56.935             3419.200      683.840  -0.283  0.000   0.000   0.000   0.0000 NVSS
   0.066   0.291             3416.800      683.360   0.322  0.000   0.000   0.000   0.0001 NVSS
 254.677   0.219             3409.200      681.840   0.355  0.000   0.000   0.000   0.0000 NVSS
 251.522  52.773             3403.000      680.600   0.217  0.000   0.000   0.000   0.000    GB6
 189.223   4.300             3402.655      680.531  -0.444  0.000   0.000   0.000   0.000   PCCS2
 321.316 -40.647             3400.000      680.000   0.574  0.000   0.000   0.000   0.000    AT20G
  78.166  -0.377             3381.000      676.200   0.327  0.000   0.000   0.000   0.000    GB6
  23.416  -0.222             3336.600      667.320   0.491  0.000   0.000   0.000   0.0001 NVSS
 203.049   2.141             3311.082      662.216  -0.057  0.000   0.000   0.000   0.000   PCCS2
  13.875   0.281             3307.900      661.580   1.245  0.000   0.000   0.000   0.0001 NVSS
  22.477  80.987             3289.000      657.800   0.754  0.000   0.000   0.000   0.000    GB6
 276.101 -61.778             3287.000      657.400   0.302  0.000   0.000   0.000   0.000    AT20G
  88.807   6.044             3266.000      653.200   0.236  0.000   0.000   0.000   0.000    GB6
  30.767  -0.035             3257.900      651.580   1.012  0.000   0.000   0.000   0.0001 NVSS
  61.089  42.336             3221.000      644.200   0.122  0.000   0.000   0.000   0.000    GB6
